IRN,Local Education Agency Name,Org Type,Weighted ADM,Operating Expenditures,CRI%,NCR%,Instruction,Pupil Support,Instr Staff Sup ,CRI - Classroom Instr,Gen Admin,School Admin,Oper & Maint,Pupil Transp,Other Support,Food Service,NCR -Nonclassroom,Enterprise,Other Elem-Sec,Community Service,Adult Ed,Other Non Elem-Sec,Construction,Land & Structures,Instr Equipment,Other Equipment,Debt & Interest,Non-Operating,Operating EPEP,County Name,County Mortality Rate
011470,A.B. Graham Academy,Community School,274.1100944256442,1760716.53,0.7188201328467111,0.281179867153289,3863.6153922718163,152.64552765804865,601.0024196488977,4617.2633395787625,1212.553848833759,122.21228141996498,263.5485940471133,10.029181908679133,197.7845438840868,0.0,1806.128450093603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6423.391789672366
000556,A+ Arts Academy,Community School,396.320955832461,2800101.02,0.5297173099847662,0.4702826900152339,2993.411406944409,428.6150088712688,320.5513060321364,3742.5777218478142,666.6529390176643,802.291817580333,860.5279256143397,0.0,444.6604637139046,548.5249689695928,3322.6581148958344,3.5736187530762833,83.57234083277098,0.0,0.0,0.0,369.80191898294737,103.34560763754925,87.64007930653844,8.79590127319348,0.0,656.7294667860758,7065.235836743648
013232,A+ Children's Academy,Community School,116.01410781899861,843274.8999999999,0.6521295368805593,0.3478704631194407,4094.3699773228154,10.021712202570605,635.7600070077119,4740.1516965330975,239.93633639306015,972.1470269457226,164.7089337601298,0.0,645.2129090781307,506.5702879143796,2528.5754940914226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.445478118736325,58.445478118736325,7268.72719062452
013249,Academy for Urban Scholars Youngstown,Community School,103.5401026105833,762049.29,0.47677705991957553,0.5232229400804245,3096.7754707172357,412.27668240341063,0.0,3509.0521531206464,693.5532048879767,1157.8515664687598,1325.388004647129,0.0,651.9043182124557,22.194105878403033,3850.8912000947244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7359.943353215371
008064,Academy of Arts and Sciences,Community School,276.8099148389299,2055797.3099999998,0.5112411446826924,0.4887588553173075,3447.9053633442086,233.0885078214904,115.86496104614743,3796.858832211846,1351.4006903172894,725.3397701337054,888.5867045012631,8.164447437928834,61.57590131812307,594.8210348455469,3629.8885485538567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7426.7473807657025
013195,Academy of Educational Excellence,Community School,76.55357142857146,657557.71,0.4274291453445204,0.5725708546554796,3671.4071565197096,0.0,0.0,3671.4071565197096,865.8189129927684,958.8959552134356,2136.8625519010952,216.84096104501975,739.6850198273848,0.0,4918.103400979704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8589.510557499412
012624,Accelerated Achievement Academy of Cincinnati,Community School,210.38549101837833,1456515.85,0.5984740708451611,0.4015259291548389,4143.284623766443,0.0,0.0,4143.284623766443,1520.2441406573064,207.47077086312493,531.6650851661101,174.38160693693064,339.5190402828692,6.515991161577995,2779.796635067919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6923.081258834362
012683,Accelerated Achievement Academy of North Cincinnati,Community School,158.55220523716227,1223328.9100000001,0.6390672317226608,0.3609327682773392,4930.801301884134,0.0,0.0,4930.801301884134,948.3284686901218,273.2843730251954,650.5160861416094,433.0907280493969,458.2584007035311,21.342812576704876,2784.8208691865593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7715.622171070693
011507,Achieve Career Preparatory Academy,Community School,225.18932505117027,1505210.5999999999,0.4649695996028729,0.5350304003971271,2234.0053636453918,383.53154609071544,490.41312226903045,3107.9500320051375,936.8458738088999,882.2445289307354,937.0358472900597,113.07605275789102,295.88871490626514,411.1594542901217,3576.2504719839726,0.0,13.728226234958175,0.17762831337991136,0.0,0.0,1335.9425449303135,0.0,0.0,2.191666944638037,0.0,1352.0400664232895,6684.20050398911
149054,Akron Digital Academy,Community School,504.209511800632,4445572.24,0.4544638487305292,0.5455361512694709,2906.4751967223065,842.564410343731,257.9293665753431,4006.96897364138,1179.3808051664262,1268.7440736995595,1149.6919166197954,27.649617220058413,1184.479280978236,0.0,4809.945693684076,0.0,0.0,19.143847496111242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.143847496111242,8816.914667325456
013254,Akron Preparatory School,Community School,258.2405586142039,3001022.9299999997,0.5192484450626974,0.48075155493730265,5905.030519540262,129.17455793547535,0.0,6034.205077475737,1964.0693650981846,513.8671117818016,1484.775250090829,672.0613947372948,294.91285338247826,657.1453411914434,5586.831316282031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11621.036393757768
012060,Akros Middle School,Community School,144.3118590132183,1151848.02,0.5024721056515772,0.49752789434842287,3518.1310356032227,155.29777076703883,337.1320994177179,4010.560905787979,187.32084933868072,1154.6917983000753,1669.5884984610368,175.12607884626536,280.4810379186683,503.88963524708964,3971.0978981118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7981.658803899796
014080,Aladdin Academy,Community School,42.00838224852072,160107.45,0.9762807414645601,0.023719258535439793,3720.9197696610727,0.0,0.0,3720.9197696610727,4.712868941935312,0.0,0.0,0.0,0.6343971982148503,85.0544536293306,90.40171976948076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3811.321489430554
